id,first_name,last_name,email,gender,experience_years,age,state,current_position,interest,university_quality,gpa,years_work_experience,years_education_experience,prior_degree_level,prior_degree_field,sat_percentile,gpa_percentile,individual_income_level,parental_education_level,disposable_income_for_university,international_candidate,number_of_dependents
872,Sydelle,Learoid,slearoido7@miibeian.gov.cn,Male,1,25,Ohio,Preservice Teacher / Education Student,AI in Education,R1 Research University,3.84,1,1,Master's Degree,Education,79,95,23785,Doctoral degree,5356,0,1
873,Garfield,Godney,ggodneyo8@dyndns.org,Female,5,26,California,Career Switcher (Non-Education Background),Edtech & Digital Learning,R2 Research University,3.52,5,1,Bachelor's Degree,Social Sciences,68,81,30582,Some college,4820,0,0
874,Markos,Tuff,mtuffo9@businessinsider.com,Female,14,34,Ohio,K-12 Classroom Teacher,Literacy & Language Learning,Regional Public University,3.3,14,4,Bachelor's Degree,Social Sciences,47,66,57109,Some college,9317,0,1
875,Simonette,Amorine,samorineoa@wsj.com,Male,2,25,Massachusetts,K-12 Classroom Teacher,Inclusive & Special Education,Regional Public University,3.67,2,2,Bachelor's Degree,Education,71,62,60943,High school or below,8134,0,0
876,Tandi,Kovelmann,tkovelmannob@linkedin.com,Female,15,52,Florida,K-12 Classroom Teacher,Social-Emotional Learning (SEL),Liberal Arts College,3.65,15,15,Bachelor's Degree,Education,71,80,67592,Master's degree,25758,0,1
877,Hill,Garrat,hgarratoc@tripod.com,Female,15,39,Georgia,Education Nonprofit Staff,Edtech & Digital Learning,R1 Research University,3.36,15,2,Bachelor's Degree,Social Sciences,72,73,52587,Bachelor's degree,7917,0,0
878,Arch,Hunnawill,ahunnawillod@slideshare.net,Female,32,60,California,Teaching Assistant / Paraprofessional,Social-Emotional Learning (SEL),International Institution,3.52,32,4,Bachelor's Degree,Other,69,83,30934,High school or below,6624,0,3
879,Cleopatra,Beamont,cbeamontoe@usatoday.com,Male,9,32,New Jersey,K-12 Classroom Teacher,STEM Education,Private University (Nonselective),3.18,9,2,Bachelor's Degree,Health / Nursing,68,51,53047,High school or below,8231,0,1
880,Cherilynn,Wickey,cwickeyof@infoseek.co.jp,Female,1,26,California,Preservice Teacher / Education Student,AI in Education,R2 Research University,3.64,1,1,Doctoral Degree,Education,88,77,22168,Bachelor's degree,3605,1,0
881,Rosana,Dove,rdoveog@i2i.jp,Female,19,45,New York,K-12 Classroom Teacher,STEM Education,R2 Research University,3.1,19,5,Bachelor's Degree,Education,83,46,80654,Bachelor's degree,8194,0,3
882,Efren,Menat,emenatoh@washingtonpost.com,Female,5,29,Connecticut,Instructional Coach,Edtech & Digital Learning,Community College / 2-Year College,3.06,5,5,Master's Degree,Arts & Humanities,43,48,66450,Master's degree,12034,0,1
883,Rafaelia,Minnis,rminnisoi@mayoclinic.com,Female,1,23,Massachusetts,K-12 Classroom Teacher,Inclusive & Special Education,R2 Research University,2.98,1,1,Bachelor's Degree,Social Sciences,81,27,49348,Doctoral degree,14837,0,0
884,Jocelyne,Churches,jchurchesoj@webmd.com,Female,11,47,Texas,Teaching Assistant / Paraprofessional,Arts & Music Education,Private University (Nonselective),2.93,11,3,Bachelor's Degree,Education,50,58,26653,High school or below,4507,1,2
885,Kellen,Lecordier,klecordierok@elegantthemes.com,Female,17,54,California,K-12 Classroom Teacher,Leadership & School Improvement,Liberal Arts College,4.0,17,6,Master's Degree,Social Sciences,68,94,64055,Master's degree,16931,0,3
886,Audie,Henniger,ahennigerol@engadget.com,Male,10,33,California,Other,Leadership & School Improvement,Private University (Nonselective),3.51,10,2,Bachelor's Degree,Arts & Humanities,60,87,57934,High school or below,9126,0,1
887,Alec,Rhymer,arhymerom@pcworld.com,Male,1,25,Oregon,College Student (Non-Education Major),Social-Emotional Learning (SEL),R2 Research University,3.17,1,1,Bachelor's Degree,STEM,69,49,11624,Bachelor's degree,3719,0,1
888,Lenci,Killingsworth,lkillingsworthon@netscape.com,Female,0,24,Washington,Teaching Assistant / Paraprofessional,Leadership & School Improvement,Community College / 2-Year College,3.18,0,0,Master's Degree,Education,37,42,40675,Bachelor's degree,5637,0,0
889,Carmelita,Heaseman,cheasemanoo@rediff.com,Male,8,39,Oregon,College Student (Non-Education Major),AI in Education,R2 Research University,3.85,8,0,Bachelor's Degree,Health / Nursing,73,89,24731,Master's degree,4716,0,1
890,Johanna,Elks,jelksop@imageshack.us,Male,12,35,California,Instructional Coach,Edtech & Digital Learning,Regional Public University,3.22,12,9,Bachelor's Degree,Education,40,67,78155,Some college,20865,0,2
891,Heinrik,Phillimore,hphillimoreoq@mtv.com,Female,7,28,Georgia,College Student (Non-Education Major),Assessment & Data-Informed Instruction,Private University (Nonselective),3.1,7,1,Master's Degree,Arts & Humanities,64,39,11236,Bachelor's degree,3529,0,1
892,Sigismundo,Alu,saluor@vinaora.com,Female,25,45,California,K-12 Classroom Teacher,Literacy & Language Learning,Community College / 2-Year College,3.17,25,2,Master's Degree,Arts & Humanities,88,70,84496,Some college,23232,1,3
893,Killy,Hoffmann,khoffmannos@canalblog.com,Female,20,41,Oregon,K-12 Classroom Teacher,Assessment & Data-Informed Instruction,R2 Research University,3.31,20,7,Bachelor's Degree,Social Sciences,96,65,58143,High school or below,12325,0,1
894,Willabella,Lowthorpe,wlowthorpeot@wp.com,Female,6,26,Illinois,Career Switcher (Non-Education Background),Leadership & School Improvement,Community College / 2-Year College,3.21,6,0,Bachelor's Degree,Arts & Humanities,36,61,19416,Doctoral degree,4076,0,0
895,Titus,Wince,twinceou@domainmarket.com,Male,20,63,Michigan,K-12 Classroom Teacher,Edtech & Digital Learning,R1 Research University,3.25,20,14,Bachelor's Degree,Education,82,53,71377,Some college,9969,0,1
896,Benton,Vanetti,bvanettiov@xinhuanet.com,Male,15,35,Texas,After-school / Enrichment Educator,Edtech & Digital Learning,Regional Public University,3.61,15,2,Bachelor's Degree,Other,39,85,29309,Some college,6975,0,1
897,Michal,Dudill,mdudillow@slideshare.net,Male,20,46,Virginia,College Student (Non-Education Major),AI in Education,Community College / 2-Year College,3.28,20,1,Bachelor's Degree,Education,27,60,20872,High school or below,2214,0,2
898,Vanny,Benjefield,vbenjefieldox@studiopress.com,Male,15,42,California,College Student (Non-Education Major),AI in Education,International Institution,3.54,15,1,Bachelor's Degree,Business,12,81,33355,Bachelor's degree,3468,0,2
899,Kin,Karoly,kkarolyoy@live.com,Female,2,25,New York,Teaching Assistant / Paraprofessional,Arts & Music Education,Community College / 2-Year College,3.35,2,2,Associate Degree,Business,48,73,36575,Some college,4982,0,1
900,Torry,Tolomelli,ttolomellioz@woothemes.com,Female,6,31,California,Teaching Assistant / Paraprofessional,AI in Education,International Institution,3.35,6,3,Bachelor's Degree,Health / Nursing,31,61,31718,High school or below,3237,1,1
901,Billye,Junifer,bjuniferp0@technorati.com,Male,23,61,Minnesota,K-12 Classroom Teacher,Social-Emotional Learning (SEL),International Institution,3.18,23,21,Master's Degree,Education,14,42,70533,Master's degree,10527,1,2
902,Rozalie,Adger,radgerp1@t-online.de,Female,22,54,Kentucky,Teaching Assistant / Paraprofessional,Leadership & School Improvement,International Institution,3.81,22,2,Bachelor's Degree,Social Sciences,72,91,34279,Doctoral degree,10913,0,2
903,Kiri,Mathew,kmathewp2@berkeley.edu,Female,21,52,Tennessee,College Student (Non-Education Major),STEM Education,International Institution,3.28,21,0,Associate Degree,Education,56,63,18988,High school or below,5716,1,1
904,Madlin,Skillern,mskillernp3@symantec.com,Female,0,23,New York,Preservice Teacher / Education Student,Inclusive & Special Education,Regional Public University,3.09,0,0,Bachelor's Degree,Other,28,39,25473,Doctoral degree,3013,0,0
905,Agata,Etter,aetterp4@exblog.jp,Male,1,23,Texas,Teaching Assistant / Paraprofessional,Assessment & Data-Informed Instruction,R2 Research University,3.47,1,0,Master's Degree,Social Sciences,68,70,32153,High school or below,5138,0,0
906,Francesco,Bardell,fbardellp5@marriott.com,Female,12,44,Connecticut,Preservice Teacher / Education Student,Leadership & School Improvement,Community College / 2-Year College,2.72,12,0,Bachelor's Degree,Arts & Humanities,29,70,23200,Master's degree,6846,0,2
907,Zuzana,Dimbleby,zdimblebyp6@deviantart.com,Female,2,23,Virginia,Teaching Assistant / Paraprofessional,Arts & Music Education,R1 Research University,3.71,2,2,Master's Degree,Arts & Humanities,69,79,26679,Bachelor's degree,8191,1,0
908,Morganica,Marshman,mmarshmanp7@theguardian.com,Female,8,36,Arizona,Preservice Teacher / Education Student,Social-Emotional Learning (SEL),Regional Public University,3.06,8,0,Master's Degree,Arts & Humanities,56,55,31911,High school or below,6586,0,0
909,Herschel,Rediers,hrediersp8@wiley.com,Male,10,36,Texas,Education Nonprofit Staff,Social-Emotional Learning (SEL),Private University (Nonselective),3.06,10,2,Bachelor's Degree,STEM,99,38,56905,Master's degree,7208,0,1
910,Van,Capnor,vcapnorp9@abc.net.au,Nonbinary,1,28,Texas,Preservice Teacher / Education Student,Leadership & School Improvement,R2 Research University,3.67,1,1,Bachelor's Degree,Education,58,87,31971,Master's degree,6839,0,1
911,Netta,Cattel,ncattelpa@spotify.com,Male,5,26,Illinois,After-school / Enrichment Educator,STEM Education,Community College / 2-Year College,2.69,5,4,Bachelor's Degree,Other,70,56,32276,Bachelor's degree,6395,0,0
912,Larina,Cattel,lcattelpb@disqus.com,Female,10,33,Connecticut,Instructional Coach,Literacy & Language Learning,R1 Research University,3.92,10,6,Bachelor's Degree,Education,60,55,86009,Some college,28787,0,1
913,Abigail,Gerrill,agerrillpc@squarespace.com,Female,10,53,Oregon,After-school / Enrichment Educator,Edtech & Digital Learning,R1 Research University,3.29,10,3,Doctoral Degree,Social Sciences,96,57,31447,Some college,6756,1,2
914,Alair,Strover,astroverpd@dedecms.com,Female,0,23,Pennsylvania,K-12 Classroom Teacher,Leadership & School Improvement,Private University (Nonselective),3.4,0,0,Bachelor's Degree,Education,64,54,50580,Master's degree,9388,0,0
915,Rosabelle,Melbourne,rmelbournepe@springer.com,Male,7,28,Texas,Career Switcher (Non-Education Background),AI in Education,R1 Research University,3.08,7,1,Bachelor's Degree,STEM,87,47,23352,High school or below,3222,0,1
916,Jessalin,Hoult,jhoultpf@photobucket.com,Female,7,34,Florida,Instructional Coach,Arts & Music Education,Liberal Arts College,3.7,7,5,Bachelor's Degree,Education,43,84,71725,Doctoral degree,23578,0,2
917,Durante,Varne,dvarnepg@webmd.com,Female,1,22,Texas,K-12 Classroom Teacher,AI in Education,Community College / 2-Year College,3.22,1,1,Associate Degree,Education,69,64,52444,Bachelor's degree,8445,0,0
918,Gayle,Copozio,gcopozioph@taobao.com,Female,7,37,Indiana,K-12 Classroom Teacher,Inclusive & Special Education,International Institution,2.85,7,7,Bachelor's Degree,Education,24,26,54448,High school or below,9527,0,0
919,Konrad,Bidgod,kbidgodpi@nyu.edu,Female,10,40,Washington,After-school / Enrichment Educator,AI in Education,R2 Research University,3.14,10,3,Master's Degree,Education,51,50,38909,Some college,9371,0,0
920,Mariska,Spatoni,mspatonipj@princeton.edu,Female,19,48,California,Higher Education Instructor,Social-Emotional Learning (SEL),International Institution,3.8,19,12,Master's Degree,Social Sciences,51,95,100317,High school or below,17024,0,2
921,Clarke,Coppins,ccoppinspk@hc360.com,Male,9,36,Texas,Instructional Coach,Assessment & Data-Informed Instruction,R1 Research University,3.76,9,9,Bachelor's Degree,Social Sciences,78,91,64110,Bachelor's degree,20874,1,0
922,Trumaine,Skingley,tskingleypl@google.com.au,Female,14,37,New York,K-12 Classroom Teacher,Edtech & Digital Learning,R1 Research University,3.28,14,11,Bachelor's Degree,Social Sciences,80,60,78056,Some college,11404,0,0
923,Bale,Adamoli,badamolipm@about.me,Male,13,39,Texas,K-12 Classroom Teacher,Leadership & School Improvement,R2 Research University,3.7,13,5,Bachelor's Degree,Education,64,67,59990,Master's degree,6863,0,2
924,Sindee,Learoid,slearoidpn@nature.com,Female,1,23,Florida,K-12 Classroom Teacher,STEM Education,Community College / 2-Year College,3.28,1,1,Associate Degree,Social Sciences,0,57,73415,Bachelor's degree,9211,0,0
925,Jobye,Piniur,jpiniurpo@cornell.edu,Female,13,40,North Carolina,K-12 Classroom Teacher,Assessment & Data-Informed Instruction,R1 Research University,3.4,13,6,Bachelor's Degree,Education,24,64,49511,Doctoral degree,17835,0,0
926,Lissie,Waterhouse,lwaterhousepp@tinypic.com,Male,1,22,Washington,Teaching Assistant / Paraprofessional,Edtech & Digital Learning,International Institution,2.89,1,1,Bachelor's Degree,STEM,9,38,32783,High school or below,3451,0,0
927,Zabrina,Kock,zkockpq@biglobe.ne.jp,Male,0,23,Illinois,Teaching Assistant / Paraprofessional,STEM Education,Regional Public University,3.09,0,0,Bachelor's Degree,Business,55,48,29488,Master's degree,8679,0,0
928,Perla,Polding,ppoldingpr@who.int,Female,5,28,Florida,Teaching Assistant / Paraprofessional,Inclusive & Special Education,Community College / 2-Year College,3.21,5,0,Bachelor's Degree,Social Sciences,11,61,28035,Bachelor's degree,3894,0,0
929,Peta,Pleuman,ppleumanps@hud.gov,Female,9,38,California,Teaching Assistant / Paraprofessional,STEM Education,International Institution,3.51,9,0,Bachelor's Degree,Arts & Humanities,75,81,35273,Master's degree,5622,1,0
930,Garner,Falla,gfallapt@icq.com,Male,3,30,North Carolina,K-12 Classroom Teacher,Edtech & Digital Learning,Regional Public University,3.71,3,2,Master's Degree,Education,53,78,70944,Bachelor's degree,14971,0,0
931,Arluene,Soppit,asoppitpu@cyberchimps.com,Male,9,35,Texas,K-12 Classroom Teacher,Literacy & Language Learning,R1 Research University,3.72,9,4,Master's Degree,Business,52,90,43810,High school or below,6469,0,2
932,Paco,Von Hindenburg,pvonhindenburgpv@google.co.uk,Female,14,53,Florida,Instructional Coach,Edtech & Digital Learning,R2 Research University,3.55,14,13,Master's Degree,STEM,64,86,84976,Master's degree,13822,0,2
933,April,Byrd,abyrdpw@amazonaws.com,Nonbinary,14,32,New York,K-12 Classroom Teacher,Leadership & School Improvement,Regional Public University,3.4,14,1,Bachelor's Degree,Education,62,60,84970,Bachelor's degree,10851,0,2
934,Tildi,Blaszkiewicz,tblaszkiewiczpx@bravesites.com,Male,0,24,Michigan,K-12 Classroom Teacher,Edtech & Digital Learning,R1 Research University,3.2,0,0,Bachelor's Degree,Social Sciences,85,70,73290,Bachelor's degree,19396,0,0
935,Alaine,Iggalden,aiggaldenpy@smugmug.com,Female,2,22,Texas,Teaching Assistant / Paraprofessional,Assessment & Data-Informed Instruction,Regional Public University,3.56,2,1,Bachelor's Degree,Education,71,91,26594,Some college,3630,0,0
936,Martha,Bellhouse,mbellhousepz@telegraph.co.uk,Male,9,37,California,Career Switcher (Non-Education Background),Assessment & Data-Informed Instruction,R1 Research University,3.72,9,0,Bachelor's Degree,Business,93,93,36385,High school or below,11281,0,0
937,Olga,Spurriar,ospurriarq0@bluehost.com,Female,15,40,New York,Preservice Teacher / Education Student,Assessment & Data-Informed Instruction,Community College / 2-Year College,3.07,15,1,Associate Degree,Social Sciences,36,52,18181,Doctoral degree,3985,0,1
938,Georgette,Gendricke,ggendrickeq1@ed.gov,Female,1,23,Indiana,Preservice Teacher / Education Student,Inclusive & Special Education,Private University (Nonselective),3.1,1,0,Bachelor's Degree,Education,54,41,25299,High school or below,4707,0,0
939,Antonin,Merrall,amerrallq2@cnn.com,Male,4,29,California,K-12 Classroom Teacher,Edtech & Digital Learning,Regional Public University,3.56,4,1,Bachelor's Degree,Education,60,89,82870,Bachelor's degree,13671,0,1
940,Domeniga,Vallentin,dvallentinq3@bloglines.com,Female,2,22,Michigan,Teaching Assistant / Paraprofessional,AI in Education,Private University (Nonselective),3.18,2,0,Bachelor's Degree,Social Sciences,62,39,26164,Master's degree,7184,0,0
941,Celestyna,Armstead,carmsteadq4@ox.ac.uk,Female,23,46,Texas,Career Switcher (Non-Education Background),Literacy & Language Learning,Regional Public University,3.15,23,0,Master's Degree,STEM,22,42,34572,High school or below,7759,0,2
942,Sebastiano,Orrice,sorriceq5@pinterest.com,Female,6,35,New York,Teaching Assistant / Paraprofessional,Edtech & Digital Learning,R1 Research University,3.89,6,0,Master's Degree,Health / Nursing,43,72,42177,Bachelor's degree,5695,0,2
943,Salvidor,Lardner,slardnerq6@ucla.edu,Female,6,26,Georgia,Teaching Assistant / Paraprofessional,Edtech & Digital Learning,R1 Research University,3.56,6,2,Master's Degree,Education,86,84,26610,Master's degree,4846,0,0
944,Alanna,Patters,apattersq7@hud.gov,Female,8,40,Georgia,K-12 Classroom Teacher,Literacy & Language Learning,Regional Public University,2.83,8,1,Bachelor's Degree,Education,44,34,45207,Bachelor's degree,10252,0,2
945,Marty,Hayball,mhayballq8@amazon.co.jp,Female,18,50,California,K-12 Classroom Teacher,Literacy & Language Learning,Liberal Arts College,3.46,18,8,Doctoral Degree,Health / Nursing,82,60,56848,Some college,15890,0,3
946,Sephira,Cornock,scornockq9@jalbum.net,Male,1,28,Texas,K-12 Classroom Teacher,Assessment & Data-Informed Instruction,R2 Research University,3.36,1,1,Bachelor's Degree,STEM,61,66,73283,High school or below,18674,1,0
947,Dorisa,Brearton,dbreartonqa@youku.com,Female,15,39,Florida,K-12 Classroom Teacher,Social-Emotional Learning (SEL),R1 Research University,3.55,15,6,Bachelor's Degree,STEM,73,81,57888,High school or below,16791,0,2
948,Gertrude,Bohler,gbohlerqb@redcross.org,Female,0,22,Florida,College Student (Non-Education Major),Edtech & Digital Learning,R1 Research University,3.17,0,0,Bachelor's Degree,Social Sciences,91,40,14435,Master's degree,3552,0,0
949,Geno,Edgson,gedgsonqc@hugedomains.com,Female,1,24,Florida,K-12 Classroom Teacher,Inclusive & Special Education,Community College / 2-Year College,3.41,1,1,Bachelor's Degree,Education,39,75,70837,Some college,9144,0,0
950,Merridie,Tomasik,mtomasikqd@mtv.com,Female,2,28,Florida,Preservice Teacher / Education Student,Inclusive & Special Education,Private University (Nonselective),4.0,2,0,Bachelor's Degree,Social Sciences,57,96,14961,High school or below,1697,0,0
